date,Account,daily_pnl,num_trades,win_rate,avg_trade_size,total_fee,classification
2024-10-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1913.61958,5,1.0,12383.204000000002,21.670604,Neutral
2024-10-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1170.2260760000001,7,0.5714285714285714,11596.194285714286,28.410673,Greed
2024-10-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,219.480876,11,0.2727272727272727,7293.560909090909,28.080204000000002,Greed
2024-10-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,36.11496,8,0.125,17504.00375,49.011206,Greed
2024-10-17,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,1,0.0,499.72,0.174901,Greed
2024-10-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,333.219141,6,0.8333333333333334,20055.238333333335,42.115998,Greed
2024-10-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,4,0.0,24999.215,34.998901000000004,Greed
2024-10-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,229.060526,6,0.8333333333333334,20037.618333333336,42.078993,Greed
2024-10-20,0x8477e447846c758f5a675856001ea72298fd9cb5,160.095271,90,0.06666666666666667,624.6905555555555,17.178466,Greed
2024-10-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,11,0.0,13638.561818181817,52.508459,Greed
2024-10-21,0x8477e447846c758f5a675856001ea72298fd9cb5,2464.915564,162,0.41975308641975306,1074.6531481481481,57.349584,Greed
2024-10-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,3,0.0,20000.12,21.000124,Greed
2024-10-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,-46.489941,18,0.0,11667.003888888888,73.502111,Greed
2024-10-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4543.862071,25,0.64,16183.4872,141.605503,Greed
2024-10-25,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,8692.0,5,1.0,4659.2,2.236411,Greed
2024-10-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,666.6623079999999,4,0.75,22666.1025,31.73254,Greed
2024-10-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,9,0.0,13332.702222222222,41.998005,Greed
2024-10-28,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,167.28016200000002,4,1.0,375.23249999999996,0.275335,Greed
2024-10-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,37,0.0,16285.80864864865,210.901209,Greed
2024-10-29,0x8477e447846c758f5a675856001ea72298fd9cb5,801.170876,16,0.1875,668.305625,3.742505,Greed
2024-10-30,0x8477e447846c758f5a675856001ea72298fd9cb5,9.150023,25,0.28,473.23400000000004,3.596988,Extreme Greed
2024-10-31,0x2c229d22b100a7beb69122eed721cee9b24011dd,-2.5534149999999998,9,0.0,3327.722222222222,10.482325,Extreme Greed
2024-10-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,765.475192,28,0.8214285714285714,30487.215,298.77469,Extreme Greed
2024-10-31,0x8477e447846c758f5a675856001ea72298fd9cb5,451.122034,11,1.0,1143.8036363636363,3.453913,Extreme Greed
2024-11-01,0x2c229d22b100a7beb69122eed721cee9b24011dd,-0.09906000000000104,14,0.2857142857142857,2139.280714285714,9.793994,Extreme Greed
2024-11-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1040.5747959999999,9,0.2222222222222222,25670.122222222224,80.860881,Extreme Greed
2024-11-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,2,0.0,20000.0,13.999997,Greed
2024-11-03,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,2,0.0,9530.66,1.90613,Greed
2024-11-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,4,0.0,27498.585,38.498022,Greed
2024-11-04,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,540.05911,10,1.0,1960.1330000000003,6.860463,Greed
2024-11-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2259.351364,26,0.5,16623.486153846156,151.273717,Greed
2024-11-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,678.4759280000001,10,0.5,20062.723,70.219524,Greed
2024-11-06,0x2c229d22b100a7beb69122eed721cee9b24011dd,-3.41119,3,0.0,666.84,0.70018,Greed
2024-11-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2821.24842,12,0.5833333333333334,10158.865,42.66723,Greed
2024-11-07,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,503.46257599999996,16,0.6875,1929.28125,3.086842,Extreme Greed
2024-11-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,628.96246,2,0.5,30314.425,21.220097000000003,Extreme Greed
2024-11-07,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,3360.9281,95,0.5052631578947369,208.8205263157895,1.87150338,Extreme Greed
2024-11-08,0x2c229d22b100a7beb69122eed721cee9b24011dd,-710.786946,15,0.0,2003.9206666666666,9.653699999999999,Extreme Greed
2024-11-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,646.3734049999999,24,0.25,10026.734583333333,84.224557,Extreme Greed
2024-11-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,9,0.0,16666.712222222224,52.500144,Extreme Greed
2024-11-09,0x8477e447846c758f5a675856001ea72298fd9cb5,102.90894,77,0.24675324675324675,563.4285714285714,13.684359,Extreme Greed
2024-11-10,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,1,0.0,9836.88,0.983688,Extreme Greed
2024-11-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,548.36595,8,0.75,22568.36875,63.191428,Extreme Greed
2024-11-10,0x8477e447846c758f5a675856001ea72298fd9cb5,442.748384,164,0.27439024390243905,1361.297987804878,78.13843,Extreme Greed
2024-11-11,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0,177,0.0,5089.718248587571,167.796055,Extreme Greed
2024-11-11,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,393.07947,4,1.0,2557.49,3.580485,Extreme Greed
2024-11-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1479.677222,20,0.45,16571.107,115.997742,Extreme Greed
2024-11-11,0x8477e447846c758f5a675856001ea72298fd9cb5,4876.874304,172,0.45930232558139533,1907.2104069767443,109.53626799999999,Extreme Greed
2024-11-12,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,2,0.0,5195.3,3.6367089999999997,Extreme Greed
2024-11-12,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,4,0.0,1319.1399999999999,0.527654,Extreme Greed
2024-11-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2053.119744,74,0.16216216216216217,14354.293783783784,371.776165,Extreme Greed
2024-11-12,0x8477e447846c758f5a675856001ea72298fd9cb5,1441.27965,91,0.24175824175824176,1631.5342857142857,51.964324999999995,Extreme Greed
2024-11-13,0x2c229d22b100a7beb69122eed721cee9b24011dd,-17.60528,10,0.2,582.841,2.039937,Extreme Greed
2024-11-13,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,135.09947,8,0.875,1860.1075,4.024645,Extreme Greed
2024-11-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7680.907897,25,0.64,19512.4728,170.734136,Extreme Greed
2024-11-13,0x8477e447846c758f5a675856001ea72298fd9cb5,48.000187,4,0.5,1653.81,2.315338,Extreme Greed
2024-11-13,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,1,0.0,200.04,0.070012,Extreme Greed
2024-11-14,0x2c229d22b100a7beb69122eed721cee9b24011dd,2215.402997,69,0.2028985507246377,1825.0886956521738,38.231318,Extreme Greed
2024-11-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2348.106228,41,0.34146341463414637,21522.69975609756,296.797484,Extreme Greed
2024-11-15,0x2c229d22b100a7beb69122eed721cee9b24011dd,2137.203852,33,0.6666666666666666,1024.2048484848485,8.689241,Extreme Greed
2024-11-15,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,35,0.0,930.75,3.257612,Extreme Greed
2024-11-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2003.536586,79,0.4177215189873418,17219.896202531647,454.091596,Extreme Greed
2024-11-15,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,2,0.0,555.8050000000001,0.38906399999999997,Extreme Greed
2024-11-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,159.100072,93,0.17204301075268819,373.7049462365591,10.268876,Extreme Greed
2024-11-16,0x2c229d22b100a7beb69122eed721cee9b24011dd,1484.528402,22,0.5909090909090909,1292.3377272727273,9.866907,Extreme Greed
2024-11-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,255.14686999999998,12,0.5833333333333334,18322.8475,72.952967,Extreme Greed
2024-11-16,0x8477e447846c758f5a675856001ea72298fd9cb5,870.746565,30,0.4,674.5303333333334,7.082553,Extreme Greed
2024-11-17,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0,68,0.0,7976.664411764705,67.883615,Extreme Greed
2024-11-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,161.289904,95,0.35789473684210527,353.5228421052631,10.251629,Extreme Greed
2024-11-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,546.624374,26,0.3076923076923077,23861.476153846153,186.119492,Extreme Greed
2024-11-17,0x8477e447846c758f5a675856001ea72298fd9cb5,175.061007,20,0.35,979.567,6.856953000000001,Extreme Greed
2024-11-18,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0,40,0.0,23734.5,94.93798300000002,Extreme Greed
2024-11-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,147.410285,162,0.41358024691358025,666.941975308642,37.465806,Extreme Greed
2024-11-18,0x2c229d22b100a7beb69122eed721cee9b24011dd,-8.138354999999999,15,0.26666666666666666,393.86333333333334,2.067775,Extreme Greed
2024-11-18,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,48.185146,6,0.3333333333333333,116.12333333333333,0.643771,Extreme Greed
2024-11-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3158.176614,35,0.42857142857142855,26917.316857142858,282.631803,Extreme Greed
2024-11-18,0x8477e447846c758f5a675856001ea72298fd9cb5,431.960709,79,0.34177215189873417,968.6977215189872,26.78446,Extreme Greed
2024-11-18,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,693.220788,9,1.0,186.3422222222222,0.572741,Extreme Greed
2024-11-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,233.36546,213,0.48826291079812206,895.9638028169014,66.816663,Extreme Greed
2024-11-19,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,1,0.0,0.01,0.0,Extreme Greed
2024-11-19,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,245.44495999999998,5,1.0,6564.348,11.487605,Extreme Greed
2024-11-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1573.210981,30,0.5,10658.076000000001,95.922665,Extreme Greed
2024-11-19,0x8477e447846c758f5a675856001ea72298fd9cb5,906.2475900000001,56,0.4642857142857143,1511.193392857143,27.26,Extreme Greed
2024-11-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-316.245208,407,0.3464373464373464,2149.553218673219,298.312315,Extreme Greed
2024-11-20,0x2c229d22b100a7beb69122eed721cee9b24011dd,2626.800865,76,0.631578947368421,2627.9109210526312,63.935804,Extreme Greed
2024-11-20,0x39cef799f8b69da1995852eea189df24eb5cae3c,-808.158708,2,0.0,10882.16,7.617513000000001,Extreme Greed
2024-11-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2259.775633,33,0.48484848484848486,25402.638787878786,251.486098,Extreme Greed
2024-11-20,0x8477e447846c758f5a675856001ea72298fd9cb5,447.920315,32,0.4375,2027.2915625,22.705639,Extreme Greed
2024-11-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,780.001314,446,0.34977578475336324,729.007130044843,111.648962,Extreme Greed
2024-11-21,0x2c229d22b100a7beb69122eed721cee9b24011dd,-0.15074600000000027,22,0.18181818181818182,1508.5563636363636,11.615881,Extreme Greed
2024-11-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,909.745283,9,0.4444444444444444,17786.91,48.024651999999996,Extreme Greed
2024-11-21,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,57,0.0,1398.0726315789473,27.267768,Extreme Greed
2024-11-21,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2.83504,1,1.0,202.87,0.071004,Extreme Greed
2024-11-22,0x083384f897ee0f19899168e3b1bec365f52a9012,-21227.0,12,0.0,28186.666666666668,33.823995,Extreme Greed
2024-11-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,141.21958999999998,433,0.3117782909930716,422.0099076212471,62.202151,Extreme Greed
2024-11-22,0x2c229d22b100a7beb69122eed721cee9b24011dd,-260.909686,57,0.05263157894736842,7077.548245614035,135.454691,Extreme Greed
2024-11-22,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,1050.894,22,0.3181818181818182,2990.737727272727,11.79219,Extreme Greed
2024-11-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1825.01255,18,0.6666666666666666,16769.490555555556,90.55524199999999,Extreme Greed
2024-11-22,0x8477e447846c758f5a675856001ea72298fd9cb5,365.437929,137,0.3795620437956204,2588.8760583941607,102.61079,Extreme Greed
2024-11-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,673.6312,156,0.40384615384615385,333.45923076923077,17.776025,Extreme Greed
2024-11-23,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,788.45072,7,1.0,3091.247142857143,3.190604,Extreme Greed
2024-11-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,9,0.0,6667.414444444444,18.002012,Extreme Greed
2024-11-23,0x8477e447846c758f5a675856001ea72298fd9cb5,1439.449718,191,0.3036649214659686,2003.0396858638744,115.653226,Extreme Greed
2024-11-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,108.321127,69,0.42028985507246375,200.7391304347826,4.469844,Extreme Greed
2024-11-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,445.338356,33,0.15151515151515152,15770.984848484848,156.132723,Extreme Greed
2024-11-24,0x8477e447846c758f5a675856001ea72298fd9cb5,391.890903,70,0.17142857142857143,1866.554,41.980559,Extreme Greed
2024-11-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,464.281002,225,0.4222222222222222,324.3673333333333,24.451253,Extreme Greed
2024-11-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5059.459732,30,0.3333333333333333,28814.273999999998,259.328448,Extreme Greed
2024-11-26,0x083384f897ee0f19899168e3b1bec365f52a9012,1603.1,27,0.4444444444444444,17248.14814814815,104.62249,Extreme Greed
2024-11-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-508.290641,217,0.35023041474654376,1012.5778341013826,75.523391,Extreme Greed
2024-11-26,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,36,0.0,1012.4008333333334,3.644624,Extreme Greed
2024-11-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,22,0.0,19319.39181818182,127.50797299999999,Extreme Greed
2024-11-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,193.66415899999998,169,0.4378698224852071,1110.83224852071,62.761001,Extreme Greed
2024-11-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,-2848.159792,44,0.0,28557.08818181818,376.953535,Extreme Greed
2024-11-28,0x083384f897ee0f19899168e3b1bec365f52a9012,-132271.0,82,0.0,16058.536341463414,131.679967,Extreme Greed
2024-11-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,165.532644,207,0.37681159420289856,946.0768115942029,67.285783,Extreme Greed
2024-11-28,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,3855.7522,25,1.0,1612.0868,14.105744999999999,Extreme Greed
2024-11-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1174.315571,12,0.5,28232.108333333334,101.63559000000001,Extreme Greed
2024-11-28,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,6,0.0,416.6333333333334,0.874924,Extreme Greed
2024-11-29,0x271b280974205ca63b716753467d5a371de622ab,1584.342755,1,1.0,1584.35,0.53234,Extreme Greed
2024-11-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,9551.73423,206,0.44660194174757284,388.948786407767,29.21348375,Extreme Greed
2024-11-29,0x2c229d22b100a7beb69122eed721cee9b24011dd,31.04129,10,0.9,525.317,1.838604,Extreme Greed
2024-11-29,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,17511.326788,56,0.6428571428571429,1817.6805357142857,5.7672259,Extreme Greed
2024-11-29,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,10,0.0,13325.11,38.02359206,Extreme Greed
2024-11-29,0x430f09841d65beb3f27765503d0f850b8bce7713,124284.948775,15,1.0,8285.689333333334,43.499863,Extreme Greed
2024-11-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,610.52512,7,0.14285714285714285,25798.085714285717,54.175978,Extreme Greed
2024-11-29,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,573.585288,1,1.0,573.59,0.055063,Extreme Greed
2024-11-29,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,3,0.0,668.3,0.17494357000000002,Extreme Greed
2024-11-29,0x8477e447846c758f5a675856001ea72298fd9cb5,22697.489906,63,0.5873015873015873,695.2509523809523,14.94323907,Extreme Greed
2024-11-29,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,21,0.0,5762.356666666667,4.22740322,Extreme Greed
2024-11-30,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0,23,0.0,48561.68565217392,390.921553,Extreme Greed
2024-11-30,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,11715.94323,55,0.8363636363636363,2469.9509090909087,34.68082399,Extreme Greed
2024-11-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,5590.528248,154,0.461038961038961,315.52253246753247,17.77266812,Extreme Greed
2024-11-30,0x2c229d22b100a7beb69122eed721cee9b24011dd,59.744873999999996,6,0.3333333333333333,6943.03,14.580366,Extreme Greed
2024-11-30,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,19050.661786,39,0.6923076923076923,2556.5420512820515,5.65004186,Extreme Greed
2024-11-30,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,8.570313,8,0.125,249.58375,0.10899953,Extreme Greed
2024-11-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,850.54514,12,0.4166666666666667,19926.774999999998,71.736379,Extreme Greed
2024-11-30,0x8477e447846c758f5a675856001ea72298fd9cb5,40.699929,76,0.06578947368421052,636.261447368421,16.924508,Extreme Greed
2024-12-01,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,1,0.0,0.06,0.0,Extreme Greed
2024-12-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,4458.25495,193,0.5025906735751295,247.12725388601035,16.10546943,Extreme Greed
2024-12-01,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,13.566929,3,0.6666666666666666,11.366666666666667,0.00577068,Extreme Greed
2024-12-01,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,1,0.0,199.81,0.069934,Extreme Greed
2024-12-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,197.422418,4,0.5,358.71500000000003,0.26578693999999997,Extreme Greed
2024-12-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,337.835516,27,0.5925925925925926,22229.845925925925,180.061741,Extreme Greed
2024-12-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,3,0.0,999.5866666666667,1.049569,Extreme Greed
2024-12-01,0x8477e447846c758f5a675856001ea72298fd9cb5,1169.432253,123,0.44715447154471544,893.489918699187,38.464692,Extreme Greed
2024-12-01,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,34709.852428,61,0.8032786885245902,856.4519672131147,9.36078833,Extreme Greed
2024-12-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1283.846047,140,0.5214285714285715,140.36935714285713,6.30947724,Extreme Greed
2024-12-02,0x2c229d22b100a7beb69122eed721cee9b24011dd,16196.864846,53,0.5660377358490566,2348.7403773584906,42.163079,Extreme Greed
2024-12-02,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,1,0.0,0.0,0.0,Extreme Greed
2024-12-02,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,1,0.0,46692.72,0.583659,Extreme Greed
2024-12-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,754.7378,17,0.35294117647058826,17691.249411764704,90.225362,Extreme Greed
2024-12-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,6,0.0,340.65333333333336,0.43464074,Extreme Greed
2024-12-02,0x8477e447846c758f5a675856001ea72298fd9cb5,254.15562,8,0.125,1667.92875,4.670198,Extreme Greed
2024-12-02,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0,44,0.0,1779.0295454545455,3.50139761,Extreme Greed
2024-12-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1190.358719,78,0.47435897435897434,92.37217948717948,2.982829,Extreme Greed
2024-12-03,0x2c229d22b100a7beb69122eed721cee9b24011dd,121.535562,59,0.23728813559322035,1685.5867796610169,34.807342,Extreme Greed
2024-12-03,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,1,0.0,209.94,0.073479,Extreme Greed
2024-12-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,30.727222,42,0.023809523809523808,330.0188095238095,2.2336630299999998,Extreme Greed
2024-12-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1467.1002210000001,9,0.4444444444444444,31374.63555555556,84.711504,Extreme Greed
2024-12-03,0x8477e447846c758f5a675856001ea72298fd9cb5,-158.695661,6,0.0,2708.735,5.688339,Extreme Greed
2024-12-03,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,34,0.0,2941.1758823529412,2.2150486799999998,Extreme Greed
2024-12-03,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,20925.513222,145,0.7241379310344828,3898.738206896552,197.860887,Extreme Greed
2024-12-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,9066.169646,112,0.5357142857142857,165.78285714285715,7.22773423,Extreme Greed
2024-12-04,0x2c229d22b100a7beb69122eed721cee9b24011dd,7591.307059,37,0.6756756756756757,3426.9959459459456,36.568131,Extreme Greed
2024-12-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,910.584797,102,0.13725490196078433,795.8152941176471,21.44827514,Extreme Greed
2024-12-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,291.35271,13,0.23076923076923078,20080.955384615383,78.315715,Extreme Greed
2024-12-04,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,33.26141600000001,10,0.2,669.609,1.54664128,Extreme Greed
2024-12-04,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0,1,0.0,0.1,0.0,Extreme Greed
2024-12-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,274999.139393,44,1.0,6249.985227272727,27.499921,Extreme Greed
2024-12-05,0x271b280974205ca63b716753467d5a371de622ab,208.81746,4,0.75,39530.9875,34.129711,Extreme Greed
2024-12-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,14685.787664,98,0.4897959183673469,259.2459183673469,9.32634692,Extreme Greed
2024-12-05,0x2c229d22b100a7beb69122eed721cee9b24011dd,2069.92634,33,0.9090909090909091,890.1048484848485,7.532439,Extreme Greed
2024-12-05,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,6,0.0,10238.081666666667,19.757147359999998,Extreme Greed
2024-12-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,3174.023699,290,0.36551724137931035,587.6594137931035,48.58217003,Extreme Greed
2024-12-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1435.68724,19,0.10526315789473684,40074.16368421053,228.422723,Extreme Greed
2024-12-05,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,2,0.0,294.265,0.01519692,Extreme Greed
2024-12-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,49999.876084999996,4,1.0,12499.98,4.999989,Extreme Greed
2024-12-06,0x083384f897ee0f19899168e3b1bec365f52a9012,-175611.00005600002,33,0.0,36736.36242424243,121.229992,Greed
2024-12-06,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,34,0.0,1426.8700000000001,1.31668822,Greed
2024-12-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,389.176232,69,0.2318840579710145,129.80536231884057,2.907485,Greed
2024-12-06,0x2c229d22b100a7beb69122eed721cee9b24011dd,-123.870122,9,0.0,2324.0444444444447,7.0556339999999995,Greed
2024-12-06,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,20,0.0,1657.5529999999999,8.60627,Greed
2024-12-06,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0,45,0.0,10673.925777777777,76.264613,Greed
2024-12-06,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,514.886454,108,0.2962962962962963,1009.2267592592593,22.34087872,Greed
2024-12-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7206.315268,59,0.3559322033898305,25128.245762711864,444.769922,Greed
2024-12-06,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,1,0.0,292.11,0.00232193,Greed
2024-12-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,74999.848329,25,1.0,2999.9956,7.499981,Greed
2024-12-07,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,3515.031065,26,0.9615384615384616,2001.101153846154,5.2028479999999995,Extreme Greed
2024-12-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,4008.012049,86,0.4186046511627907,159.67825581395348,3.66824976,Extreme Greed
2024-12-07,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1040.616939,180,0.35,580.1653888888889,30.76567825,Extreme Greed
2024-12-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2342.996384,4,1.0,49620.3625,59.54443,Extreme Greed
2024-12-07,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,3,0.0,1021.2966666666667,0.02168289,Extreme Greed
2024-12-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,74999.62263,5,0.6,15999.469999999998,9.249149,Extreme Greed
2024-12-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,554.009942,102,0.4215686274509804,77.67176470588235,2.81362784,Extreme Greed
2024-12-08,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,227.072158,69,0.36231884057971014,423.3769565217391,8.07278965,Extreme Greed
2024-12-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,7,0.0,8570.51857142857,17.998084,Extreme Greed
2024-12-08,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,-21.54374,5,0.0,984.758,1.01392597,Extreme Greed
2024-12-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,145,0.0,3572.0706206896552,177.533199,Extreme Greed
2024-12-08,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,15206.395076,92,0.9130434782608695,3401.4840217391306,26.747257,Extreme Greed
